file	line	rule	target	resolved	status
.agent-skills/implement-fog-of-war/SKILL.md	41	7a	references/mechanics.md	/Users/supercent/orca/jeo-skills/.agent-skills/implement-fog-of-war/references/mechanics.md	excluded:deferred
.agent-skills/implement-fog-of-war/SKILL.md	118	7a	references/validation.md	/Users/supercent/orca/jeo-skills/.agent-skills/implement-fog-of-war/references/validation.md	excluded:deferred
.agent-skills/implement-fog-of-war/SKILL.md	140	7a	references/mechanics.md	/Users/supercent/orca/jeo-skills/.agent-skills/implement-fog-of-war/references/mechanics.md	excluded:deferred
.agent-skills/implement-fog-of-war/SKILL.md	141	7a	references/validation.md	/Users/supercent/orca/jeo-skills/.agent-skills/implement-fog-of-war/references/validation.md	excluded:deferred
.agent-skills/implement-fog-of-war/SKILL.md	142	7a	agents/openai.yaml	/Users/supercent/orca/jeo-skills/.agent-skills/implement-fog-of-war/agents/openai.yaml	excluded:deferred
.agent-skills/langsmith/SKILL.md	52	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/langsmith/references/intake-packets-and-route-outs.md	ok
.agent-skills/langsmith/SKILL.md	53	7a	references/modes-and-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/langsmith/references/modes-and-routing.md	ok
.agent-skills/langsmith/SKILL.md	54	7a	references/python-sdk.md	/Users/supercent/orca/jeo-skills/.agent-skills/langsmith/references/python-sdk.md	ok
.agent-skills/langsmith/SKILL.md	55	7a	references/typescript-sdk.md	/Users/supercent/orca/jeo-skills/.agent-skills/langsmith/references/typescript-sdk.md	ok
.agent-skills/langsmith/SKILL.md	56	7a	references/cli.md	/Users/supercent/orca/jeo-skills/.agent-skills/langsmith/references/cli.md	ok
.agent-skills/llm-wiki/SKILL.md	76	7a	references/architecture.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/architecture.md	ok
.agent-skills/llm-wiki/SKILL.md	76	7a	references/schema-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/schema-playbook.md	ok
.agent-skills/llm-wiki/SKILL.md	88	7a	references/schema-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/schema-playbook.md	ok
.agent-skills/llm-wiki/SKILL.md	108	7a	references/ingest-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/ingest-playbook.md	ok
.agent-skills/llm-wiki/SKILL.md	127	7a	references/query-and-filing.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/query-and-filing.md	ok
.agent-skills/llm-wiki/SKILL.md	145	7a	references/maintenance-and-scaling.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/maintenance-and-scaling.md	ok
.agent-skills/llm-wiki/SKILL.md	212	7a	references/architecture.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/architecture.md	ok
.agent-skills/llm-wiki/SKILL.md	213	7a	references/schema-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/schema-playbook.md	ok
.agent-skills/llm-wiki/SKILL.md	214	7a	references/ingest-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/ingest-playbook.md	ok
.agent-skills/llm-wiki/SKILL.md	215	7a	references/query-and-filing.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/query-and-filing.md	ok
.agent-skills/llm-wiki/SKILL.md	216	7a	references/maintenance-and-scaling.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/references/maintenance-and-scaling.md	ok
.agent-skills/llm-wiki/SKILL.md	217	7a	scripts/bootstrap-vault.sh	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/scripts/bootstrap-vault.sh	ok
.agent-skills/llm-wiki/SKILL.md	218	7a	scripts/ingest-url.sh	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/scripts/ingest-url.sh	ok
.agent-skills/llm-wiki/SKILL.md	219	7a	scripts/new-query-note.sh	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/scripts/new-query-note.sh	ok
.agent-skills/llm-wiki/SKILL.md	220	7a	scripts/lint-wiki.py	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/scripts/lint-wiki.py	ok
.agent-skills/log-analysis/SKILL.md	49	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/log-analysis/references/intake-packets-and-route-outs.md	ok
.agent-skills/log-analysis/SKILL.md	50	7a	references/triage-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/log-analysis/references/triage-playbook.md	ok
.agent-skills/log-analysis/SKILL.md	51	7a	references/source-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/log-analysis/references/source-boundaries.md	ok
.agent-skills/looker-studio-bigquery/SKILL.md	37	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/looker-studio-bigquery/references/intake-packets-and-route-outs.md	ok
.agent-skills/looker-studio-bigquery/SKILL.md	38	7a	references/modeling-refresh-and-cost.md	/Users/supercent/orca/jeo-skills/.agent-skills/looker-studio-bigquery/references/modeling-refresh-and-cost.md	ok
.agent-skills/looker-studio-bigquery/SKILL.md	39	7a	references/dashboard-delivery-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/looker-studio-bigquery/references/dashboard-delivery-checklist.md	ok
.agent-skills/looker-studio-bigquery/SKILL.md	40	7a	references/modes-and-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/looker-studio-bigquery/references/modes-and-routing.md	ok
.agent-skills/looker-studio-bigquery/SKILL.md	89	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/looker-studio-bigquery/references/intake-packets-and-route-outs.md	ok
.agent-skills/marketing-automation/SKILL.md	39	7a	references/operating-modes-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/operating-modes-and-route-outs.md	ok
.agent-skills/marketing-automation/SKILL.md	40	7a	references/routing-heuristics.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/routing-heuristics.md	ok
.agent-skills/marketing-automation/SKILL.md	41	7a	references/operator-packet-and-proof-stack.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/operator-packet-and-proof-stack.md	ok
.agent-skills/marketing-automation/SKILL.md	42	7a	references/measurement-handoff.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/measurement-handoff.md	ok
.agent-skills/marketing-automation/SKILL.md	119	7a	references/operating-modes-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/operating-modes-and-route-outs.md	ok
.agent-skills/marketing-automation/SKILL.md	143	7a	references/operator-packet-and-proof-stack.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/operator-packet-and-proof-stack.md	ok
.agent-skills/marketing-automation/SKILL.md	206	7a	references/operator-packet-and-proof-stack.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/operator-packet-and-proof-stack.md	ok
.agent-skills/marketing-automation/SKILL.md	206	7a	references/measurement-handoff.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/measurement-handoff.md	ok
.agent-skills/marketing-automation/SKILL.md	273	7a	references/operating-modes-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/operating-modes-and-route-outs.md	ok
.agent-skills/marketing-automation/SKILL.md	274	7a	references/routing-heuristics.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/routing-heuristics.md	ok
.agent-skills/marketing-automation/SKILL.md	275	7a	references/operator-packet-and-proof-stack.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/operator-packet-and-proof-stack.md	ok
.agent-skills/marketing-automation/SKILL.md	276	7a	references/measurement-handoff.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-automation/references/measurement-handoff.md	ok
.agent-skills/marketing-automation/SKILL.md	277	7b	../marketing-skills-collection/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/marketing-skills-collection/SKILL.md	broken
.agent-skills/marketing-automation/SKILL.md	278	7b	../steam-store-launch-ops/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/steam-store-launch-ops/SKILL.md	ok
.agent-skills/marketing-automation/SKILL.md	279	7b	../task-planning/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/task-planning/SKILL.md	ok
.agent-skills/monitoring-observability/SKILL.md	33	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/monitoring-observability/references/intake-packets-and-route-outs.md	ok
.agent-skills/monitoring-observability/SKILL.md	34	7a	references/modes-and-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/monitoring-observability/references/modes-and-boundaries.md	ok
.agent-skills/monitoring-observability/SKILL.md	35	7a	references/alert-dashboard-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/monitoring-observability/references/alert-dashboard-checklist.md	ok
.agent-skills/monitoring-observability/SKILL.md	36	7a	references/telemetry-rollout-matrix.md	/Users/supercent/orca/jeo-skills/.agent-skills/monitoring-observability/references/telemetry-rollout-matrix.md	ok
.agent-skills/monitoring-observability/SKILL.md	77	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/monitoring-observability/references/intake-packets-and-route-outs.md	ok
.agent-skills/monitoring-observability/SKILL.md	98	7a	references/modes-and-boundaries.md	/Users/supercent/orca/jeo-skills/.agent-skills/monitoring-observability/references/modes-and-boundaries.md	ok
.agent-skills/monitoring-observability/SKILL.md	123	7a	references/telemetry-rollout-matrix.md	/Users/supercent/orca/jeo-skills/.agent-skills/monitoring-observability/references/telemetry-rollout-matrix.md	ok
.agent-skills/npm-git-install/SKILL.md	39	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/intake-packets-and-route-outs.md	ok
.agent-skills/npm-git-install/SKILL.md	40	7a	references/delivery-decision-matrix.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/delivery-decision-matrix.md	ok
.agent-skills/npm-git-install/SKILL.md	41	7a	references/package-manager-behavior.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/package-manager-behavior.md	ok
.agent-skills/npm-git-install/SKILL.md	42	7a	references/private-auth-and-ci.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/private-auth-and-ci.md	ok
.agent-skills/npm-git-install/SKILL.md	61	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/intake-packets-and-route-outs.md	ok
.agent-skills/npm-git-install/SKILL.md	112	7a	references/delivery-decision-matrix.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/delivery-decision-matrix.md	ok
.agent-skills/npm-git-install/SKILL.md	230	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/intake-packets-and-route-outs.md	ok
.agent-skills/npm-git-install/SKILL.md	231	7a	references/delivery-decision-matrix.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/delivery-decision-matrix.md	ok
.agent-skills/npm-git-install/SKILL.md	232	7a	references/package-manager-behavior.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/package-manager-behavior.md	ok
.agent-skills/npm-git-install/SKILL.md	233	7a	references/private-auth-and-ci.md	/Users/supercent/orca/jeo-skills/.agent-skills/npm-git-install/references/private-auth-and-ci.md	ok
.agent-skills/npm-git-install/SKILL.md	234	7b	../git-workflow/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/git-workflow/SKILL.md	ok
.agent-skills/npm-git-install/SKILL.md	235	7b	../github-repo-management/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/github-repo-management/SKILL.md	broken
.agent-skills/npm-git-install/SKILL.md	236	7b	../deployment-automation/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/deployment-automation/SKILL.md	ok
.agent-skills/npm-git-install/SKILL.md	237	7b	../system-environment-setup/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/system-environment-setup/SKILL.md	ok
.agent-skills/obsidian-mind/SKILL.md	62	7a	references/vault-structure.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/vault-structure.md	ok
.agent-skills/obsidian-mind/SKILL.md	108	7a	references/install-and-agent-wiring.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/install-and-agent-wiring.md	ok
.agent-skills/obsidian-mind/SKILL.md	130	7a	references/session-lifecycle-and-commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/session-lifecycle-and-commands.md	ok
.agent-skills/obsidian-mind/SKILL.md	144	7a	references/capture-and-review-routes.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/capture-and-review-routes.md	ok
.agent-skills/obsidian-mind/SKILL.md	155	7a	references/capture-and-review-routes.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/capture-and-review-routes.md	ok
.agent-skills/obsidian-mind/SKILL.md	166	7a	references/install-and-agent-wiring.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/install-and-agent-wiring.md	ok
.agent-skills/obsidian-mind/SKILL.md	177	7a	references/install-and-agent-wiring.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/install-and-agent-wiring.md	ok
.agent-skills/obsidian-mind/SKILL.md	220	7a	references/install-and-agent-wiring.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/install-and-agent-wiring.md	ok
.agent-skills/obsidian-mind/SKILL.md	221	7a	references/session-lifecycle-and-commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/session-lifecycle-and-commands.md	ok
.agent-skills/obsidian-mind/SKILL.md	222	7a	references/capture-and-review-routes.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/capture-and-review-routes.md	ok
.agent-skills/obsidian-mind/SKILL.md	223	7a	references/vault-structure.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-mind/references/vault-structure.md	ok
.agent-skills/obsidian-second-brain/SKILL.md	112	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-second-brain/references/commands.md	ok
.agent-skills/obsidian-second-brain/SKILL.md	118	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-second-brain/references/commands.md	ok
.agent-skills/obsidian-second-brain/SKILL.md	154	7a	references/install.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-second-brain/references/install.md	ok
.agent-skills/obsidian-second-brain/SKILL.md	168	7a	references/vault-architecture.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-second-brain/references/vault-architecture.md	ok
.agent-skills/obsidian-second-brain/SKILL.md	180	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-second-brain/references/commands.md	ok
.agent-skills/obsidian-second-brain/SKILL.md	181	7a	references/install.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-second-brain/references/install.md	ok
.agent-skills/obsidian-second-brain/SKILL.md	182	7a	references/vault-architecture.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian-second-brain/references/vault-architecture.md	ok
.agent-skills/okf/SKILL.md	379	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/okf/scripts/install.sh	ok
.agent-skills/okf/SKILL.md	381	7a	references/usage.md	/Users/supercent/orca/jeo-skills/.agent-skills/okf/references/usage.md	ok
.agent-skills/okf/SKILL.md	415	7b	../tables/customers.md	/Users/supercent/orca/jeo-skills/.agent-skills/tables/customers.md	excluded:explicit
.agent-skills/okf/SKILL.md	430	7b	../llm-wiki/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/llm-wiki/SKILL.md	ok
.agent-skills/okf/SKILL.md	431	7b	../obsidian/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/obsidian/SKILL.md	broken
.agent-skills/okf/SKILL.md	432	7b	../graphify/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/graphify/SKILL.md	ok
.agent-skills/okf/SKILL.md	433	7b	../scrapling/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/scrapling/SKILL.md	ok
.agent-skills/okf/SKILL.md	434	7a	references/usage.md	/Users/supercent/orca/jeo-skills/.agent-skills/okf/references/usage.md	ok
.agent-skills/okf/SKILL.md	435	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/okf/scripts/install.sh	ok
.agent-skills/okf/references/usage.md	59	7a	URL	/Users/supercent/orca/jeo-skills/.agent-skills/okf/references/URL	excluded:explicit
.agent-skills/open-code-review/SKILL.md	98	7a	references/configuration-and-rules.md	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/references/configuration-and-rules.md	ok
.agent-skills/open-code-review/SKILL.md	135	7a	references/intake-and-modes.md	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/references/intake-and-modes.md	ok
.agent-skills/open-code-review/SKILL.md	162	7a	references/cicd-and-plugins.md	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/references/cicd-and-plugins.md	ok
.agent-skills/open-code-review/SKILL.md	201	7a	references/cicd-and-plugins.md	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/references/cicd-and-plugins.md	ok
.agent-skills/open-code-review/SKILL.md	220	7a	references/intake-and-modes.md	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/references/intake-and-modes.md	ok
.agent-skills/open-code-review/SKILL.md	221	7a	references/configuration-and-rules.md	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/references/configuration-and-rules.md	ok
.agent-skills/open-code-review/SKILL.md	222	7a	references/cicd-and-plugins.md	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/references/cicd-and-plugins.md	ok
.agent-skills/open-code-review/SKILL.md	223	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/scripts/install.sh	ok
.agent-skills/open-code-review/SKILL.md	224	7a	scripts/run-review.sh	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/scripts/run-review.sh	ok
.agent-skills/open-code-review/SKILL.md	225	7a	scripts/run-scan.sh	/Users/supercent/orca/jeo-skills/.agent-skills/open-code-review/scripts/run-scan.sh	ok
.agent-skills/open-design/SKILL.md	240	7a	../stitch-skills/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/stitch-skills/SKILL.md	ok
.agent-skills/open-design/SKILL.md	241	7a	../presentation-builder/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/presentation-builder/SKILL.md	ok
.agent-skills/open-design/SKILL.md	242	7a	../video-production/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/video-production/SKILL.md	ok
.agent-skills/open-design/SKILL.md	243	7a	../compresso/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/compresso/SKILL.md	ok
.agent-skills/open-design/SKILL.md	244	7a	../web-accessibility/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/web-accessibility/SKILL.md	ok
.agent-skills/opencontext/SKILL.md	38	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/intake-packets-and-route-outs.md	ok
.agent-skills/opencontext/SKILL.md	39	7a	references/memory-layer-decision-guide.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/memory-layer-decision-guide.md	ok
.agent-skills/opencontext/SKILL.md	40	7a	references/load-search-store-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/load-search-store-playbook.md	ok
.agent-skills/opencontext/SKILL.md	41	7a	references/trust-precedence-and-freshness.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/trust-precedence-and-freshness.md	ok
.agent-skills/opencontext/SKILL.md	42	7a	references/setup-and-integration.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/setup-and-integration.md	ok
.agent-skills/opencontext/SKILL.md	62	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/intake-packets-and-route-outs.md	ok
.agent-skills/opencontext/SKILL.md	129	7a	references/load-search-store-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/load-search-store-playbook.md	ok
.agent-skills/opencontext/SKILL.md	177	7a	references/setup-and-integration.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/setup-and-integration.md	ok
.agent-skills/opencontext/SKILL.md	318	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/intake-packets-and-route-outs.md	ok
.agent-skills/opencontext/SKILL.md	319	7a	references/memory-layer-decision-guide.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/memory-layer-decision-guide.md	ok
.agent-skills/opencontext/SKILL.md	320	7a	references/load-search-store-playbook.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/load-search-store-playbook.md	ok
.agent-skills/opencontext/SKILL.md	321	7a	references/trust-precedence-and-freshness.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/trust-precedence-and-freshness.md	ok
.agent-skills/opencontext/SKILL.md	322	7a	references/setup-and-integration.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencontext/references/setup-and-integration.md	ok
.agent-skills/opencut/SKILL.md	79	7a	references/project-structure.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencut/references/project-structure.md	ok
.agent-skills/opencut/SKILL.md	80	7a	references/classic-setup.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencut/references/classic-setup.md	ok
.agent-skills/opencut/SKILL.md	81	7a	references/contributing-focus.md	/Users/supercent/orca/jeo-skills/.agent-skills/opencut/references/contributing-focus.md	ok
.agent-skills/openspace/SKILL.md	65	7a	references/skill-discovery-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/references/skill-discovery-routing.md	ok
.agent-skills/openspace/SKILL.md	96	7a	references/install-and-mcp-wiring.md	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/references/install-and-mcp-wiring.md	ok
.agent-skills/openspace/SKILL.md	177	7a	references/skill-discovery-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/references/skill-discovery-routing.md	ok
.agent-skills/openspace/SKILL.md	200	7a	references/quality-and-evolution.md	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/references/quality-and-evolution.md	ok
.agent-skills/openspace/SKILL.md	285	7a	references/install-and-mcp-wiring.md	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/references/install-and-mcp-wiring.md	ok
.agent-skills/openspace/SKILL.md	286	7a	references/skill-discovery-routing.md	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/references/skill-discovery-routing.md	ok
.agent-skills/openspace/SKILL.md	287	7a	references/quality-and-evolution.md	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/references/quality-and-evolution.md	ok
.agent-skills/openspace/SKILL.md	288	7a	scripts/install-openspace.sh	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/scripts/install-openspace.sh	ok
.agent-skills/openspace/SKILL.md	289	7a	scripts/register-openspace-mcp.sh	/Users/supercent/orca/jeo-skills/.agent-skills/openspace/scripts/register-openspace-mcp.sh	ok
.agent-skills/opik/SKILL.md	124	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/opik/references/commands.md	ok
.agent-skills/opik/SKILL.md	191	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/opik/scripts/install.sh	ok
.agent-skills/opik/SKILL.md	245	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/opik/scripts/install.sh	ok
.agent-skills/opik/SKILL.md	246	7a	references/commands.md	/Users/supercent/orca/jeo-skills/.agent-skills/opik/references/commands.md	ok
.agent-skills/opik/SKILL.md	247	7b	../langsmith/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/langsmith/SKILL.md	ok
.agent-skills/opik/SKILL.md	247	7b	../monitoring-observability/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/monitoring-observability/SKILL.md	ok
.agent-skills/opik/SKILL.md	248	7b	../data-analysis/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/data-analysis/SKILL.md	ok
.agent-skills/opik/SKILL.md	248	7b	../log-analysis/SKILL.md	/Users/supercent/orca/jeo-skills/.agent-skills/log-analysis/SKILL.md	ok
.agent-skills/optimize-web-animations/SKILL.md	158	7a	references/browser-profiling.md	/Users/supercent/orca/jeo-skills/.agent-skills/optimize-web-animations/references/browser-profiling.md	excluded:deferred
.agent-skills/optimize-web-animations/SKILL.md	159	7a	agents/openai.yaml	/Users/supercent/orca/jeo-skills/.agent-skills/optimize-web-animations/agents/openai.yaml	excluded:deferred
.agent-skills/paperbanana/SKILL.md	67	7a	references/intake-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/intake-and-route-outs.md	ok
.agent-skills/paperbanana/SKILL.md	83	7a	references/providers-and-config.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/providers-and-config.md	ok
.agent-skills/paperbanana/SKILL.md	93	7a	references/pipeline-and-agents.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/pipeline-and-agents.md	ok
.agent-skills/paperbanana/SKILL.md	110	7a	references/modes-and-cli.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/modes-and-cli.md	ok
.agent-skills/paperbanana/SKILL.md	126	7a	references/evaluation-and-venues.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/evaluation-and-venues.md	ok
.agent-skills/paperbanana/SKILL.md	180	7a	references/intake-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/intake-and-route-outs.md	ok
.agent-skills/paperbanana/SKILL.md	181	7a	references/pipeline-and-agents.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/pipeline-and-agents.md	ok
.agent-skills/paperbanana/SKILL.md	182	7a	references/modes-and-cli.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/modes-and-cli.md	ok
.agent-skills/paperbanana/SKILL.md	183	7a	references/providers-and-config.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/providers-and-config.md	ok
.agent-skills/paperbanana/SKILL.md	184	7a	references/evaluation-and-venues.md	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/references/evaluation-and-venues.md	ok
.agent-skills/paperbanana/SKILL.md	185	7a	scripts/install.sh	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/scripts/install.sh	ok
.agent-skills/paperbanana/SKILL.md	186	7a	scripts/run.sh	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/scripts/run.sh	ok
.agent-skills/paperbanana/SKILL.md	187	7a	scripts/run-mcp.sh	/Users/supercent/orca/jeo-skills/.agent-skills/paperbanana/scripts/run-mcp.sh	ok
.agent-skills/pattern-detection/SKILL.md	47	7a	references/intake-packets-and-route-outs.md	/Users/supercent/orca/jeo-skills/.agent-skills/pattern-detection/references/intake-packets-and-route-outs.md	ok
.agent-skills/pattern-detection/SKILL.md	48	7a	references/detection-modes.md	/Users/supercent/orca/jeo-skills/.agent-skills/pattern-detection/references/detection-modes.md	ok
.agent-skills/pattern-detection/SKILL.md	49	7a	references/confidence-and-false-positive-checklist.md	/Users/supercent/orca/jeo-skills/.agent-skills/pattern-detection/references/confidence-and-false-positive-checklist.md	ok
